title,dates,start,end,span,description,people,doctype,publisher,keywords,locations,filetype,item-id,source,type,format,rights,language,link,cdmid
Winter Sports: Snowmobiling Folder,2/15/1968 - 2/16/2017,2/15/1968,2/16/2017,1968-2017,97 pages of subject files containing and related to Winter Sports: Snowmobiling,"Titus, Nathan;",,Alaska magazine; GRIT; Idaho Statesman; The Long Valley Advocate; Saw Dust newsletter; Sunset Magazine;,Avalanche; Disabled Veterans Snowmobile Ride; Idaho State Snowmobile Association; Meadows Valley Snow Jamboree; Payette Avalanche Center; Rocky Mountain Snowmobile Hillclimbing Association; Snowmobiles; Snowmobiling;,Payette National Forest;,Subject Files,Winter_Sports-Snowmobiling,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/959,959
Packer John&apos;s Cabin Folder,10/25/2007 - 10/25/2007,10/25/2007,10/25/2007,2007-2007,2 pages of subject files containing and related to Packer John&apos;s Cabin,,,The Star-News;,Historic Site; Political State Historic Site; Adams County Historical Society; Packer John Cabin;,Adams County;,Subject Files,Packer_John&apos;s_Cabin,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/960,960
Payette Children&apos;s Forest Winter Adventure Folder,7/11/2013 - 3/31/2016,7/11/2013,3/31/2016,2013-2016,9 pages of subject files containing and related to Payette Children&apos;s Forest Winter Adventure,,,The Star-News;,Outdoor Education for Children; Grants; Payette Children&apos;s Forest;,"McCall, ID;",Subject Files,Payette_Children&apos;s_Forest_Winter_Adventure,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/961,961
Payette Lakes Progressive Club Folder,10/24/1930 - 6/16/2016,10/24/1930,6/16/2016,1930-2016,140 pages of subject files containing and related to Payette Lakes Progressive Club,,Programs; Yearbooks;,Payette Lakes Progressive Club; The Star-News;,Service Club for Women; Annual Luncheon; civic improvement; Girl Scouts of America; Payette Lakes Progressive Club;,"McCall, ID;",Subject Files,Payette_Lakes_Progressive_Club,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/962,962
"Payette Lake, Idaho: Water Quality Folder",2/20/1956 - 5/14/2015,2/20/1956,5/14/2015,1956-2015,"68 pages of subject files containing and related to Payette Lake, Idaho: Water Quality",,,Idaho Statesman; The Long Valley Advocate; The Star-News;,Water Craft; Water Treatment Plant; Lake Water Quality Council; Water Quality;,"McCall, ID; Payette Lake;",Subject Files,Payette_Lake_Idaho-Water_Quality,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/963,963
Payette Lakes Community Association Folder,2/26/2009 - 3/19/2015,2/26/2009,3/19/2015,2009-2015,4 pages of subject files containing and related to Payette Lakes Community Association,,,The Star-News;,After Elemetary School Programs for Children;,"McCall, ID;",Subject Files,Payette_Lakes_Community_Association,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/964,964
Payette Avalanche Center Folder,12/31/2014 - 12/31/2014,12/31/2014,12/31/2014,2014-2014,1 pages of subject files containing and related to Payette Avalanche Center,,,The Star-News;,Avalanche Warning; Payette Avalance Center; snow pack obervations;,"McCall, ID;",Subject Files,Payette_Avalanche_Center,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/965,965
"Payette, Francois Folder",1/1/1963 - 5/1/1999,1/1/1963,5/1/1999,1963-1999,"18 pages of subject files containing and related to Payette, Francois",,Written History;,The Star-News;,French Canadian fur Trapper; Astor&apos;s Company; Hudson&apos;s Bay Company; Fort Boise; Fort Boise; Fur Trader; Nez Perce;,Fort Boise; Idaho Territory; Oregon Territory;,Subject Files,Payette_Francois,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/966,966
"Payette Lake, Idaho Folder",1/12/1905 - 9/22/2016,1/12/1905,9/22/2016,1905-2016,"67 pages of subject files containing and related to Payette Lake, Idaho",,,Idaho Statesman; Payette Lakes Star;,Glacier Lakes; Payette River; Upper Payette Lake; Ponderosa State Park; Water Quality;,"McCall, ID; Payette Lake;",Subject Files,Payette_Lake_Idaho,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/967,967
Payette Lakes Care Center Folder,2/26/1981 - 10/10/1996,2/26/1981,10/10/1996,1981-1996,14 pages of subject files containing and related to Payette Lakes Care Center,,,Idaho Statesman; The Star-News;,Rehabilitation Care; Full Nursing Care; Nursing Home;,"McCall, ID;",Subject Files,Payette_Lakes_Care_Center,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/968,968
"Payette, Idaho Folder",9/18/1903 - 5/31/1990,9/18/1903,5/31/1990,1903-1990,"15 pages of subject files containing and related to Payette, Idaho","Coughanour, William;",,Idaho Statesman;,Idaho Towns; Fruit Orchards; Sheep; Idaho fruit growers; oil well; Payette Valley;,"Payette, ID;",Subject Files,Payette_Idaho,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/969,969
Payette Lake Shore Land and Islands Folder,7/10/1983 - 11/19/2015,7/10/1983,11/19/2015,1983-2015,55 pages of subject files containing and related to Payette Lake Shore Land and Islands,,,Idaho Statesman; The Star-News;,Channel Island; Cougar Island; Shellworth Island;,"McCall, ID;",Subject Files,Payette_Lake_Shore_Land_and_Islands,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/970,970
Payette Lake Lodge - Proposed Folder,2/15/1990 - 10/20/1993,2/15/1990,10/20/1993,1990-1993,17 pages of subject files containing and related to Payette Lake Lodge - Proposed,"Manchester, Douglas;",,The Star-News;,Real Estate Development; Payette Lake Lodge Proposal;,"McCall, ID;",Subject Files,Payette_Lake_Lodge_-_Proposed,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/971,971
Payette Lakes Classic Boats Folder,10/31/2013 - 8/4/2016,10/31/2013,8/4/2016,2013-2016,3 pages of subject files containing and related to Payette Lakes Classic Boats,,,The Star-News;,McCall Boat Works; Boat Shows; Boat Parades on Payette Lake; Antique and Classic Boat Society;,"McCall, ID;",Subject Files,Payette_Lakes_Classic_Boats,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/972,972
"Payette Lake, Idaho: Ice break-up Folder",7/14/1994 - 9/9/2010,7/14/1994,9/9/2010,1994-2010,"33 pages of subject files containing and related to Payette Lake, Idaho: Ice break-up",,,The Star-News;,Ice Break-Up; competition;,"McCall, ID; Payette Lake;",Subject Files,Payette_Lake_Idaho-Ice_break-up,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/973,973
Payette Lakes Boxing Club Folder,5/27/1987 - 11/18/1987,5/27/1987,11/18/1987,1987-1987,2 pages of subject files containing and related to Payette Lakes Boxing Club,,,The Star-News;,Competitive Boxing;,"McCall, ID;",Subject Files,Payette_Lakes_Boxing_Club,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/974,974
Payette Lakes Medical Clinic Folder,5/29/2008 - 11/25/2009,5/29/2008,11/25/2009,2008-2009,3 pages of subject files containing and related to Payette Lakes Medical Clinic,,,The Star-News;,Saint Lukes Physicians Clinic;,"McCall, ID;",Subject Files,Payette_Lakes_Medical_Clinic,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/975,975
Paleontology Folder,8/17/1995 - 8/17/1995,8/17/1995,8/17/1995,1995-1995,1 pages of subject files containing and related to Paleontology,,,Idaho Statesman;,Mammoth Bones; Excavation; University of Idaho;,"Kamiah, ID;",Subject Files,Paleontology,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/976,976
Payette Lakes Ski Club Folder,4/8/1993 - 10/20/2016,4/8/1993,10/20/2016,1993-2016,7 pages of subject files containing and related to Payette Lakes Ski Club,,,The Star-News;,Little Ski Hill; Bear Basin Nordic Trails; Children&apos;s Skiing; Ski Club; Ski Swap;,"McCall, ID;",Subject Files,Payette_Lakes_Ski_Club,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/977,977
"Payette Lakes Wildlife Federation, Inc. Folder",5/12/1949 - 9/1/1990,5/12/1949,9/1/1990,1949-1990,"31 pages of subject files containing and related to Payette Lakes Wildlife Federation, Inc.",,Certificates; Magazine articles;,Knife World; National Rifle Association of America (NRA); Payette Lakes Star;,Wildlife Management; Conservation; National Rifle Association; Rod and Gun Club;,"McCall, ID;",Subject Files,Payette_Lakes_Wildlife_Federation_Inc,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/978,978
Payette Land Trust Folder,1/15/1990 - 4/20/2017,1/15/1990,4/20/2017,1990-2017,11 pages of subject files containing and related to Payette Land Trust,,,The Long Valley Advocate; The Star-News;,land Trust Alliance; Land Conservation; Conservation Easements; Blackhawk Wildlife Preserve; North Fork Payette River; Red Ridge Preserve;,"McCall, ID;",Subject Files,Payette_Land_Trust,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/979,979
Payette National Forest IV: 2011 - present Folder,1/1/2011 - 4/13/2017,1/1/2011,4/13/2017,2011-2017,93 pages of subject files containing and related to Payette National Forest IV: 2011 - present,,Publications; Reports; Written History;,Idaho Statesman; The Star-News; USDA Forest Service;,Roadless Areas; Trails; Logging Practices; Fires; Conservation; Lookouts; Forest Service; Range Management; Rangers; Timber Management; Wildlife;,Payette National Forest,Subject Files,Payette_National_Forest_IV-2011_-_present,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/980,980
Payette National Forest: Cuddy Mountain Folder,1/1/1980 - 9/11/2008,1/1/1980,9/11/2008,1980-2008,14 pages of subject files containing and related to Payette National Forest: Cuddy Mountain,"Miller, Wilmer; Wellington, Dave",,High Country News; Idaho Statesman; The Long Valley Advocate; The Star-News;,Logging; Goats; Clear Cutting Controversy; Conservation; Cuddy Mountain; logging; Protest; Timber auction;,Payette National Forest,Subject Files,Payette_National_Forest-Cuddy_Mountain,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/981,981
Payette National Forest: Smoke Jumpers Folder,7/5/1958 - 8/20/2015,7/5/1958,8/20/2015,1958-2015,90 pages of subject files containing and related to Payette National Forest: Smoke Jumpers,"Roth, Roger; Thrash, Jim; Sanders, Neil;",Smokejumper Dedication;,Continental System Communicator; Desert; Evening Star; Idaho Statesman; The Star-News;,Forest Fires; Smokejumpers;,Payette National Forest,Subject Files,Payette_National_Forest-Smoke_Jumpers,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/982,982
"Payette National Forest: Smoke Jumpers - Roth, Roger and Thrash, Jim Folder",7/8/1994 - 9/14/1995,7/8/1994,9/14/1995,1994-1995,"33 pages of subject files containing and related to Payette National Forest: Smoke Jumpers - Roth, Roger and Thrash, Jim","Roth, Roger; Sanders, Neil; Thrash, Jim;",,Idaho Statesman; The Long Valley Advocate; The Star-News;,Forest Fires; Smokejumpers;,Payette National Forest,Subject Files,Payette_National_Forest-Smoke_Jumpers_-_Roth_Roger_and_Thrash_Jim,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/983,983
Payette River Water District 65 Folder,3/2/1995 - 3/2/1995,3/2/1995,3/2/1995,1995-1995,1 pages of subject files containing and related to Payette River Water District 65,"Limbaugh, Mark;",,The Star-News;,Water District 65; Boise Valley; Idaho Department of Water Resources; water distribution;,Boise Valley; Payette Lake; Payette River;,Subject Files,Payette_River_Water_District_65,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/984,984
"Payette River, Idaho Folder",1/1/1934 - 8/17/2008,1/1/1934,8/17/2008,1934-2008,"53 pages of subject files containing and related to Payette River, Idaho",,,Idaho Statesman; The Star-News;,Bridges; North Fork Payette River; Salmon; South Fork Payette River; Jerusalem; Orchards along the river; Jet Boat Races; Kayaking; Rafting; Rapids;,Payette River,Subject Files,Payette_River_Idaho,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/985,985
Payette National Forest I: 1947-1990 Folder,4/18/1947 - 12/31/1990,4/18/1947,12/31/1990,1947-1990,212 pages of subject files containing and related to Payette National Forest I: 1947-1990,,Publications; Reports; Written History;,Idaho Statesman; The Star-News; USDA Forest Service;,Lumber and lumbering; Smokejumpers; Forest Management; Timber Topics; Forest Service; Range Management; Rangers; Timber Management; Wildlife;,Payette National Forest,Subject Files,Payette_National_Forest_I-1947-1990,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/986,986
"Payette River, Idaho: Bridges Folder",7/13/1971 - 9/20/2007,7/13/1971,9/20/2007,1971-2007,"6 pages of subject files containing and related to Payette River, Idaho: Bridges",,Photographs,Idaho Statesman; The Star-News;,North Fork Payette River; Salmon; South Fork Payette River; Bridges; Lardo Bridge; Payette Lake; Rainbow Bridge; Sheep Bridge;,Payette River,Subject Files,Payette_River_Idaho-Bridges,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/987,987
"Payette River, Idaho: North Fork Folder",6/13/1984 - 9/20/1999,6/13/1984,9/20/1999,1984-1999,"26 pages of subject files containing and related to Payette River, Idaho: North Fork",,,Idaho Statesman; The Long Valley Advocate; The Star-News;,Bridges; Salmon; South Fork Payette River; Jerusalem; Orachards along the river; Hydro Power; Kayaing; North Fork Payette River; Payette River Bridges; Payette River Salmon; South Fork Payette River;,Payette River;,Subject Files,Payette_River_Idaho-North_Fork,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/988,988
"Payette River, Idaho: South Fork Folder",5/18/1992 - 7/3/1999,5/18/1992,7/3/1999,1992-1999,"10 pages of subject files containing and related to Payette River, Idaho: South Fork",,,Idaho Statesman;,Bridges; North Fork Payette River; Salmon; Jerusalem; Orachards along the river; Kayaking; Payette Jet Boat Races; Payette Whitewater Roundup; Rafting; Staircase; whitewater,"Banks, ID; Payette River;",Subject Files,Payette_River_Idaho-South_Fork,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/989,989
Payette Writers&apos; Conference Folder,9/1/2007 - 9/1/2007,9/1/2007,9/1/2007,2007-2007,3 pages of subject files containing and related to Payette Writers&apos; Conference,,Magazine Article;,McCall Magazine;,McCall Writers Group; Payette Writers&apos; Conference;,"McCall, ID;",Subject Files,Payette_Writers&apos;_Conference,McCall Public Library,text,application/pdf,http://rightsstatements.org/page/InC-EDU/1.0/?language=en,eng,http://digital.lib.uidaho.edu:80/cdm/ref/collection/mccall/id/990,990
